order_id,customer_id,product_id,quantity,order_date,status
45512,49461,87,2,2025-07-26,Cancelled
45513,39102,415,5,2025-04-10,Pending
45514,62108,244,1,2026-03-19,Pending
45515,36119,9,4,2025-04-27,Shipped
45516,8260,419,3,2025-11-15,Cancelled
45517,42209,399,2,2025-09-15,Shipped
45518,50183,333,1,2026-02-08,Shipped
45519,71649,202,2,2025-08-27,Cancelled
45520,27481,218,2,2025-10-14,Cancelled
45521,3274,398,5,2025-09-17,Cancelled
45522,68399,387,2,2026-01-03,Cancelled
45523,6402,35,5,2025-09-13,Shipped
45524,3467,87,5,2026-01-16,Shipped
45525,84719,427,5,2026-02-08,Pending
45526,23797,194,2,2025-11-19,Pending
45527,57532,343,2,2025-09-20,Shipped
45528,65238,288,3,2025-10-08,Shipped
45529,60148,20,3,2026-03-01,Pending
45530,53496,419,4,2025-07-06,Shipped
45531,94281,470,4,2025-07-05,Pending
45532,9506,338,5,2026-03-27,Shipped
45533,37814,64,4,2025-04-04,Shipped
45534,46380,307,4,2026-03-15,Pending
45535,27606,240,2,2025-09-09,Shipped
45536,48344,74,5,2026-01-26,Pending
45537,54746,338,2,2026-03-03,Pending
45538,67945,303,1,2025-11-04,Pending
45539,37942,152,3,2025-07-17,Pending
45540,37694,83,1,2025-11-21,Shipped
45541,5788,243,3,2026-03-21,Shipped
45542,99105,470,4,2025-04-28,Cancelled
45543,18171,236,3,2025-06-19,Pending
45544,38568,421,2,2026-02-25,Cancelled
45545,55304,229,3,2025-04-12,Shipped
45546,61131,133,4,2025-05-01,Cancelled
45547,84647,123,2,2025-05-28,Shipped
45548,23396,340,3,2025-08-05,Pending
45549,41867,125,1,2026-03-10,Shipped
45550,66219,237,2,2025-09-25,Pending
45551,32324,258,2,2025-05-31,Pending
45552,2279,64,2,2025-07-03,Shipped
45553,79291,70,5,2025-12-24,Pending
45554,65343,455,5,2025-12-30,Shipped
45555,11152,231,5,2025-10-13,Cancelled
45556,95085,178,1,2025-08-05,Shipped
45557,2402,31,2,2026-02-12,Pending
45558,80735,332,1,2026-03-17,Pending
45559,76917,300,4,2025-04-21,Pending
45560,64249,353,1,2025-10-25,Shipped
45561,50709,146,5,2025-07-29,Cancelled
45562,28332,373,3,2026-01-24,Pending
45563,76566,465,3,2025-12-12,Shipped
45564,20134,438,4,2025-11-01,Cancelled
45565,95521,332,5,2025-12-18,Shipped
45566,53316,482,3,2025-05-24,Cancelled
45567,9130,394,2,2025-06-21,Pending
45568,45520,310,3,2025-04-13,Shipped
45569,11377,373,4,2025-09-16,Shipped
45570,63913,473,3,2025-10-14,Shipped
45571,12379,496,3,2025-05-22,Pending
45572,20760,133,4,2025-12-16,Cancelled
45573,16629,179,2,2025-09-08,Pending
45574,53473,450,3,2026-02-09,Pending
45575,84091,434,4,2026-01-13,Pending
45576,8805,323,4,2025-09-30,Pending
45577,46386,385,3,2025-12-09,Shipped
45578,86712,290,3,2025-11-24,Cancelled
45579,73707,347,5,2025-09-22,Pending
45580,93957,247,1,2026-02-13,Pending
45581,61715,380,4,2025-12-16,Cancelled
45582,92291,289,5,2025-08-17,Shipped
45583,27289,357,2,2025-07-19,Shipped
45584,83151,188,2,2025-04-16,Shipped
45585,21467,350,4,2025-11-08,Cancelled
45586,34403,235,3,2026-03-24,Shipped
45587,7864,288,3,2025-09-02,Cancelled
45588,45335,267,5,2025-11-08,Pending
45589,4231,488,1,2025-10-14,Shipped
45590,83989,178,2,2025-11-25,Pending
45591,68945,417,2,2025-10-28,Pending
45592,5872,467,4,2025-08-24,Pending
45593,19226,298,1,2025-06-10,Shipped
45594,1008,52,3,2026-02-25,Shipped
45595,12627,109,4,2026-01-30,Shipped
45596,42557,68,4,2025-04-26,Pending
45597,79180,306,5,2025-06-17,Cancelled
45598,55428,60,1,2025-10-30,Cancelled
45599,23467,477,5,2026-01-15,Cancelled
45600,98398,388,2,2025-12-07,Cancelled
45601,53334,43,1,2025-06-06,Pending
45602,35380,9,5,2025-07-21,Pending
45603,82514,139,2,2026-02-26,Shipped
45604,49872,332,5,2025-06-15,Shipped
45605,8139,294,4,2025-04-08,Shipped
45606,42267,442,2,2026-02-07,Pending
45607,12940,413,5,2025-11-18,Pending
45608,8278,198,1,2025-12-06,Shipped
45609,30624,202,4,2025-10-26,Shipped
45610,41916,271,4,2025-06-07,Shipped
45611,7937,195,5,2026-01-26,Pending
45612,79497,3,2,2025-07-12,Pending
45613,36769,14,2,2025-07-26,Pending
45614,7550,300,2,2025-10-31,Shipped
45615,73592,205,5,2025-05-16,Cancelled
45616,17303,232,1,2025-03-30,Pending
45617,7939,469,5,2025-12-08,Pending
45618,92720,106,1,2025-09-19,Shipped
45619,92142,160,4,2025-05-07,Pending
45620,41139,110,5,2025-06-24,Shipped
45621,54157,42,5,2025-04-30,Cancelled
45622,74255,431,4,2026-01-28,Cancelled
45623,37416,210,1,2025-06-07,Pending
45624,5741,231,4,2025-07-31,Cancelled
45625,68041,31,2,2026-01-30,Cancelled
45626,74364,359,1,2025-09-08,Pending
45627,75341,407,3,2025-12-17,Shipped
45628,65889,316,3,2025-07-19,Pending
45629,8333,54,2,2025-09-14,Shipped
45630,33579,170,5,2025-04-19,Pending
45631,622,458,5,2026-03-06,Shipped
45632,63127,188,4,2025-05-21,Shipped
45633,43323,447,1,2026-01-07,Pending
45634,71441,489,3,2025-09-17,Shipped
45635,69090,237,3,2025-07-30,Shipped
45636,54795,88,5,2025-10-26,Cancelled
45637,37192,359,5,2025-05-07,Pending
45638,90393,82,2,2025-07-16,Pending
45639,71515,218,2,2025-04-17,Shipped
45640,71363,475,4,2025-04-04,Pending
45641,95102,238,2,2025-10-23,Cancelled
45642,48666,355,3,2026-02-01,Shipped
45643,47477,353,1,2026-02-19,Shipped
45644,96095,229,3,2025-11-23,Pending
45645,81342,190,2,2026-03-17,Shipped
45646,73648,464,4,2025-06-30,Pending
45647,58021,258,4,2025-12-14,Cancelled
45648,1219,86,2,2026-02-13,Pending
45649,72678,208,3,2025-08-29,Cancelled
45650,19631,436,1,2025-12-13,Cancelled
45651,14421,185,5,2025-07-07,Cancelled
45652,17822,4,2,2025-12-26,Shipped
45653,15497,421,2,2026-01-12,Cancelled
45654,17842,19,4,2025-08-20,Shipped
45655,12589,404,1,2025-11-21,Cancelled
45656,36330,157,1,2025-04-04,Cancelled
45657,74234,388,1,2026-02-24,Pending
45658,68704,56,5,2025-08-31,Shipped
45659,49087,22,4,2025-10-04,Pending
45660,66343,131,1,2026-01-18,Pending
45661,24191,107,5,2026-03-08,Cancelled
45662,53577,195,1,2025-12-29,Cancelled
45663,66638,328,5,2025-10-20,Cancelled
45664,83655,414,2,2026-03-05,Shipped
45665,8827,301,2,2025-08-04,Pending
45666,72419,333,4,2025-08-02,Cancelled
45667,55666,23,3,2025-08-02,Shipped
45668,17496,357,5,2025-12-11,Pending
45669,99023,95,3,2026-02-28,Pending
45670,42289,62,5,2026-01-29,Shipped
45671,74833,320,5,2025-09-24,Cancelled
45672,25665,223,1,2025-09-04,Cancelled
45673,79632,180,2,2026-02-15,Cancelled
45674,40969,457,3,2025-12-23,Shipped
45675,50138,463,2,2025-12-18,Cancelled
45676,35214,401,3,2025-10-14,Pending
45677,68334,482,4,2025-04-25,Cancelled
45678,65782,406,3,2026-03-02,Pending
45679,60883,151,1,2025-09-19,Pending
45680,45611,87,1,2026-02-05,Pending
45681,29190,272,5,2025-03-31,Pending
45682,42076,423,4,2025-07-04,Pending
45683,17314,185,1,2026-03-27,Shipped
45684,24437,448,3,2026-01-31,Shipped
45685,95593,226,2,2025-04-10,Cancelled
45686,39062,250,3,2025-09-28,Pending
45687,11067,189,1,2025-09-29,Pending
45688,7114,397,3,2025-07-04,Cancelled
45689,11016,155,1,2025-12-14,Pending
45690,60043,336,3,2025-12-19,Cancelled
45691,47263,259,4,2025-05-09,Shipped
45692,10276,182,2,2026-01-10,Cancelled
45693,5675,497,5,2025-06-30,Cancelled
45694,27360,7,3,2025-07-26,Cancelled
45695,85288,379,4,2025-03-31,Pending
45696,58465,291,3,2026-01-10,Cancelled
45697,43959,449,1,2025-09-05,Shipped
45698,31789,47,3,2026-02-07,Shipped
45699,22201,286,5,2025-06-21,Pending
45700,5531,129,2,2026-01-06,Shipped
45701,45833,129,4,2025-07-08,Cancelled
45702,89787,83,2,2026-01-07,Cancelled
45703,80740,388,3,2025-08-14,Cancelled
45704,18737,286,4,2025-08-29,Shipped
45705,51219,183,3,2025-06-11,Shipped
45706,47147,52,4,2025-05-26,Shipped
45707,22006,263,2,2025-05-22,Pending
45708,19365,162,5,2026-02-06,Cancelled
45709,34919,148,5,2026-02-10,Cancelled
45710,25345,151,2,2025-06-10,Pending
45711,74170,94,4,2026-02-23,Pending
45712,66134,48,4,2025-11-14,Shipped
45713,86021,313,2,2025-10-13,Pending
45714,58726,310,4,2026-01-16,Cancelled
45715,41022,89,1,2025-07-12,Pending
45716,3364,40,1,2025-08-30,Pending
45717,25576,270,5,2025-05-31,Pending
45718,2994,296,3,2025-08-29,Cancelled
45719,78379,150,2,2025-10-18,Cancelled
45720,55849,75,1,2025-09-06,Shipped
45721,67923,243,1,2025-06-03,Shipped
45722,4923,149,1,2025-08-24,Pending
45723,7757,453,4,2026-03-20,Pending
45724,174,88,1,2025-05-28,Shipped
45725,33458,253,3,2025-07-21,Cancelled
45726,11795,484,4,2025-07-18,Cancelled
45727,23340,157,4,2025-12-10,Pending
45728,15691,35,4,2026-03-21,Cancelled
45729,60796,477,2,2025-10-30,Shipped
45730,19777,91,2,2025-06-14,Cancelled
45731,50923,251,2,2025-11-09,Shipped
45732,33409,43,3,2025-12-21,Pending
45733,96414,357,3,2026-01-20,Pending
45734,72633,59,1,2026-02-23,Cancelled
45735,85282,174,3,2025-07-26,Pending
45736,55331,480,4,2025-11-09,Pending
45737,76945,328,3,2025-06-20,Pending
45738,66304,299,3,2025-12-06,Pending
45739,25636,279,3,2025-06-07,Cancelled
45740,90118,375,2,2025-09-05,Pending
45741,20230,392,3,2026-03-18,Pending
45742,16299,401,3,2025-09-17,Shipped
45743,59630,35,3,2025-08-22,Shipped
45744,12170,58,3,2025-07-09,Shipped
45745,69441,144,2,2026-02-22,Shipped
45746,34249,284,3,2025-05-07,Cancelled
45747,93919,413,2,2025-04-07,Pending
45748,99452,294,2,2025-05-27,Pending
45749,48767,490,2,2025-05-08,Cancelled
45750,95052,182,3,2025-09-04,Shipped
45751,61939,117,1,2025-11-28,Pending
45752,15745,234,2,2025-04-24,Pending
45753,50197,154,2,2026-01-08,Cancelled
45754,38561,249,2,2026-01-07,Cancelled
45755,22227,196,5,2026-02-18,Shipped
45756,41089,279,1,2025-11-12,Shipped
45757,15601,28,1,2025-08-04,Pending
45758,89411,290,4,2026-01-06,Shipped
45759,1752,341,4,2025-11-25,Pending
45760,19743,358,3,2025-11-10,Shipped
45761,76608,431,5,2026-03-14,Cancelled
45762,3520,101,4,2026-01-23,Cancelled
45763,19563,189,1,2026-01-14,Shipped
45764,89675,18,1,2025-09-24,Cancelled
45765,28340,145,2,2025-09-29,Cancelled
45766,74470,190,2,2025-11-18,Shipped
45767,26648,279,4,2025-05-12,Pending
45768,40458,316,3,2025-08-27,Cancelled
45769,93770,311,5,2025-05-10,Cancelled
45770,62775,161,5,2025-10-09,Shipped
45771,85220,390,4,2026-02-11,Pending
45772,90237,288,5,2025-09-11,Cancelled
45773,829,45,5,2025-11-29,Pending
45774,61256,28,4,2025-05-09,Pending
45775,9172,324,3,2025-06-08,Shipped
45776,67053,226,2,2025-04-30,Pending
45777,9054,241,3,2025-09-12,Shipped
45778,3446,128,2,2025-08-19,Shipped
45779,29205,228,3,2026-02-15,Pending
45780,59767,472,5,2025-06-14,Cancelled
45781,64448,119,2,2025-05-06,Pending
45782,49498,134,1,2026-02-25,Pending
45783,46037,298,4,2025-09-25,Pending
45784,9510,499,5,2025-07-14,Shipped
45785,36366,34,2,2025-04-20,Cancelled
45786,86194,344,2,2025-10-18,Shipped
45787,98871,414,2,2025-09-04,Shipped
45788,33105,64,3,2025-10-13,Shipped
45789,62444,416,5,2026-01-16,Cancelled
45790,35515,182,4,2026-02-01,Cancelled
45791,22467,62,5,2026-03-27,Cancelled
45792,90099,338,3,2025-05-27,Shipped
45793,54922,14,2,2025-07-05,Shipped
45794,87845,330,3,2025-12-27,Pending
45795,50431,472,4,2025-09-13,Cancelled
45796,36967,341,3,2026-02-17,Cancelled
45797,26286,262,1,2025-11-13,Shipped
45798,83013,452,1,2025-12-06,Cancelled
45799,4432,167,2,2025-09-15,Shipped
45800,3410,110,4,2025-09-09,Pending
45801,19255,361,2,2025-08-09,Cancelled
45802,50728,99,5,2025-06-30,Pending
45803,77050,345,4,2025-06-06,Shipped
45804,1297,45,4,2025-09-29,Pending
45805,28467,82,5,2025-10-27,Cancelled
45806,23151,126,5,2025-09-10,Shipped
45807,31697,403,5,2025-05-27,Pending
45808,65394,75,5,2025-12-22,Cancelled
45809,77852,458,1,2026-02-01,Pending
45810,4492,312,5,2025-06-16,Cancelled
45811,19325,448,3,2025-06-23,Cancelled
45812,39912,239,4,2025-10-03,Pending
45813,34083,313,2,2025-09-23,Cancelled
45814,64238,25,5,2025-09-09,Shipped
45815,94721,180,4,2026-01-02,Pending
45816,65921,335,3,2025-08-26,Shipped
45817,18737,308,3,2025-04-18,Pending
45818,11061,425,5,2025-06-09,Pending
45819,98181,281,5,2025-11-28,Pending
45820,65982,76,4,2026-01-29,Cancelled
45821,17965,69,4,2025-10-03,Shipped
45822,90281,160,2,2025-08-24,Pending
45823,54383,364,4,2026-03-14,Shipped
45824,96301,169,1,2025-11-16,Shipped
45825,68776,411,2,2025-12-10,Cancelled
45826,14332,101,1,2025-12-14,Cancelled
45827,32698,190,1,2025-08-20,Cancelled
45828,1474,471,3,2025-12-08,Cancelled
45829,98550,240,1,2025-06-16,Cancelled
45830,89536,53,5,2025-07-20,Pending
45831,83192,481,2,2025-12-21,Shipped
45832,37323,79,5,2026-01-17,Pending
45833,90653,336,2,2025-07-13,Pending
45834,96221,28,2,2025-11-11,Shipped
45835,63041,15,3,2026-02-10,Pending
45836,78856,491,5,2026-03-05,Cancelled
45837,61706,440,3,2025-11-01,Cancelled
45838,86769,59,3,2026-03-27,Pending
45839,60077,393,4,2025-04-25,Pending
45840,24212,363,5,2026-02-03,Pending
45841,93180,372,2,2026-03-05,Shipped
45842,25178,95,5,2025-08-10,Shipped
45843,95970,254,5,2026-03-28,Pending
45844,7433,489,2,2025-04-30,Shipped
45845,95638,155,4,2026-02-26,Cancelled
45846,5281,456,5,2025-10-29,Shipped
45847,95477,386,1,2025-11-23,Pending
45848,54482,464,1,2026-03-16,Cancelled
45849,60528,178,5,2025-09-01,Cancelled
45850,60305,55,5,2025-05-01,Pending
45851,23958,491,4,2026-03-30,Cancelled
45852,34075,326,2,2025-06-28,Cancelled
45853,62182,468,4,2026-02-22,Shipped
45854,29447,447,5,2025-09-06,Shipped
45855,38534,429,2,2026-01-30,Cancelled
45856,92222,367,1,2026-01-05,Shipped
45857,9295,227,1,2025-12-29,Pending
45858,19108,297,1,2025-06-20,Pending
45859,7161,297,4,2025-03-31,Pending
45860,67341,49,4,2025-12-05,Cancelled
45861,66813,247,2,2025-08-26,Cancelled
45862,36080,11,5,2025-08-24,Cancelled
45863,33587,301,2,2025-04-07,Shipped
45864,32478,469,2,2025-04-02,Pending
45865,74305,251,1,2025-07-22,Shipped
45866,82700,238,3,2026-03-10,Shipped
45867,63269,206,4,2025-05-14,Cancelled
45868,38786,266,1,2025-08-23,Shipped
45869,79958,196,4,2025-06-20,Cancelled
45870,17614,388,1,2025-11-28,Shipped
45871,56013,148,2,2026-02-24,Cancelled
45872,24245,348,4,2025-07-04,Pending
45873,78846,98,4,2025-04-09,Shipped
45874,78086,408,2,2025-11-16,Cancelled
45875,83713,48,4,2025-10-17,Cancelled
45876,22673,476,3,2025-08-11,Shipped
45877,44711,382,1,2026-02-22,Cancelled
45878,23502,183,3,2025-05-20,Cancelled
45879,93345,267,5,2025-07-18,Cancelled
45880,92933,42,4,2026-03-02,Shipped
45881,98433,490,3,2025-07-02,Shipped
45882,6895,374,3,2026-01-21,Cancelled
45883,72913,459,3,2025-05-05,Shipped
45884,19405,261,4,2025-10-10,Cancelled
45885,12184,155,1,2025-07-05,Pending
45886,34662,111,2,2026-02-16,Pending
45887,4113,85,2,2025-05-07,Cancelled
45888,77985,17,5,2025-10-01,Shipped
45889,16250,127,1,2025-08-18,Shipped
45890,58525,478,2,2025-12-14,Shipped
45891,63221,465,3,2025-06-22,Pending
45892,44655,170,4,2025-06-21,Pending
45893,59437,161,5,2025-04-06,Cancelled
45894,32633,239,1,2026-03-29,Cancelled
45895,97968,261,1,2025-05-28,Cancelled
45896,25411,370,5,2025-08-08,Shipped
45897,86884,384,4,2025-10-28,Pending
45898,39275,89,1,2025-05-21,Shipped
45899,82173,54,3,2025-06-27,Shipped
45900,49285,360,1,2025-07-12,Cancelled
45901,73747,57,2,2025-09-02,Shipped
45902,4233,244,5,2025-06-18,Shipped
45903,83552,276,5,2025-05-12,Pending
45904,9843,361,4,2025-12-22,Shipped
45905,39443,239,3,2025-12-27,Pending
45906,11296,135,2,2025-08-12,Shipped
45907,67062,420,4,2025-06-25,Pending
45908,11241,252,2,2026-02-24,Pending
45909,38113,415,5,2025-12-16,Cancelled
45910,55922,398,4,2025-10-09,Cancelled
45911,76539,41,4,2025-05-20,Shipped
45912,33119,104,1,2025-09-16,Cancelled
45913,84964,122,5,2026-02-24,Cancelled
45914,34754,174,2,2025-08-17,Shipped
45915,93330,497,2,2025-05-11,Pending
45916,71164,452,3,2025-05-04,Cancelled
45917,48584,124,2,2025-08-01,Shipped
45918,62837,440,5,2025-09-01,Cancelled
45919,78574,305,1,2026-01-28,Cancelled
45920,83165,283,1,2025-06-25,Shipped
45921,73570,475,3,2025-07-11,Shipped
45922,99583,478,4,2025-10-04,Pending
45923,35404,392,5,2026-01-27,Pending
45924,10995,102,5,2026-02-27,Cancelled
45925,850,134,5,2025-11-01,Cancelled
45926,30642,449,1,2026-02-07,Shipped
45927,45301,453,4,2025-06-21,Shipped
45928,91100,272,1,2026-03-15,Cancelled
45929,88595,40,5,2026-01-15,Shipped
45930,21491,322,3,2025-10-05,Shipped
45931,60650,179,1,2025-11-09,Pending
45932,33437,296,2,2025-12-28,Shipped
45933,85601,11,3,2025-08-31,Pending
45934,64495,401,1,2025-08-27,Pending
45935,349,108,4,2026-03-16,Pending
45936,22256,456,3,2025-06-29,Cancelled
45937,3741,347,4,2025-07-04,Shipped
45938,74606,479,3,2025-05-22,Cancelled
45939,21686,251,5,2025-05-22,Pending
45940,6506,132,1,2025-11-12,Pending
45941,55120,458,1,2025-10-19,Cancelled
45942,19328,13,2,2025-05-26,Shipped
45943,82103,339,4,2025-09-14,Pending
45944,31838,101,2,2025-07-18,Pending
45945,220,242,4,2026-03-19,Cancelled
45946,55686,148,5,2025-12-06,Cancelled
45947,64859,442,5,2025-12-06,Shipped
45948,81476,125,3,2025-05-07,Shipped
45949,78111,441,4,2026-02-14,Cancelled
45950,80820,50,2,2025-09-12,Cancelled
45951,90880,356,4,2026-01-28,Cancelled
45952,46259,381,3,2025-07-30,Cancelled
45953,42810,249,1,2025-11-15,Pending
45954,15846,408,1,2025-07-23,Shipped
45955,73482,163,2,2025-04-01,Pending
45956,26283,115,3,2026-03-13,Pending
45957,86582,457,5,2025-12-23,Pending
45958,768,161,2,2026-03-21,Cancelled
45959,92427,248,2,2025-04-24,Pending
45960,99030,174,2,2025-12-23,Pending
45961,54940,286,4,2026-03-19,Cancelled
45962,1564,378,3,2025-06-03,Shipped
45963,54121,178,1,2026-01-10,Cancelled
45964,32959,69,5,2025-09-13,Pending
45965,51184,189,4,2025-05-23,Shipped
45966,51,312,3,2025-08-04,Pending
45967,66079,403,4,2025-06-19,Shipped
45968,58659,134,2,2025-04-01,Cancelled
45969,92229,78,2,2026-03-30,Shipped
45970,80460,210,3,2025-07-13,Cancelled
45971,2788,482,5,2026-03-11,Pending
45972,55898,371,5,2026-01-09,Cancelled
45973,92900,426,2,2025-06-24,Pending
45974,94064,489,1,2025-09-29,Pending
45975,61470,172,3,2025-12-28,Cancelled
45976,90409,257,5,2026-02-16,Cancelled
45977,44362,490,1,2026-01-06,Pending
45978,13880,490,3,2026-01-10,Pending
45979,76755,333,5,2025-07-06,Pending
45980,98332,142,2,2025-11-27,Pending
45981,15729,230,1,2025-08-31,Pending
45982,63292,247,5,2025-07-06,Pending
45983,71305,468,2,2026-03-02,Cancelled
45984,78291,59,3,2025-12-14,Cancelled
45985,23595,483,2,2025-09-15,Cancelled
45986,990,208,4,2025-05-08,Pending
45987,42546,238,4,2025-09-28,Shipped
45988,30624,351,3,2025-12-12,Cancelled
45989,63730,236,5,2025-09-17,Shipped
45990,62798,236,1,2025-09-23,Shipped
45991,33751,9,5,2025-10-08,Pending
45992,57616,335,1,2025-06-28,Cancelled
45993,66693,174,2,2025-11-14,Cancelled
45994,29117,317,5,2026-01-12,Shipped
45995,5264,356,1,2025-07-22,Shipped
45996,24514,408,5,2025-06-12,Pending
45997,76030,229,4,2025-12-27,Shipped
45998,38566,301,2,2026-03-21,Cancelled
45999,24573,279,3,2025-12-25,Cancelled
46000,67122,77,2,2025-05-10,Cancelled
46001,62779,486,4,2025-04-14,Pending
46002,72158,342,3,2025-09-30,Shipped
46003,59290,327,5,2025-12-27,Shipped
46004,51058,27,2,2025-09-15,Pending
46005,2834,273,1,2025-08-28,Shipped
46006,78114,99,2,2025-05-31,Cancelled
46007,83230,104,2,2026-02-24,Pending
46008,37456,56,5,2025-05-12,Pending
46009,44680,186,2,2025-04-16,Cancelled
46010,62637,364,5,2026-03-09,Cancelled
46011,26535,134,3,2025-12-25,Shipped
46012,75786,288,2,2026-03-26,Pending
46013,23464,444,1,2026-02-04,Cancelled
46014,7714,50,2,2026-02-17,Shipped
46015,73827,405,3,2025-05-15,Shipped
46016,35641,62,2,2025-12-23,Pending
46017,44425,373,3,2025-12-22,Pending
46018,38084,25,4,2025-10-14,Cancelled
46019,21564,439,1,2026-02-02,Pending
46020,91409,125,2,2025-07-19,Shipped
46021,43042,229,5,2025-07-21,Shipped
46022,92007,463,4,2025-09-27,Shipped
46023,50439,109,2,2025-07-11,Pending
46024,1782,178,5,2026-02-09,Pending
46025,93056,370,5,2025-04-27,Pending
46026,47587,39,5,2025-08-04,Pending
46027,99117,434,2,2026-02-05,Cancelled
46028,89747,234,5,2025-08-08,Pending
46029,25319,75,2,2026-03-03,Pending
46030,19551,146,5,2025-12-19,Shipped
46031,70629,168,1,2025-07-24,Pending
46032,71339,161,4,2025-11-09,Shipped
46033,82923,136,2,2026-01-06,Cancelled
46034,65262,431,4,2025-10-16,Shipped
46035,3196,188,2,2025-11-09,Pending
46036,68571,178,5,2026-02-06,Pending
46037,98915,403,3,2026-01-31,Shipped
46038,32936,240,3,2025-11-16,Cancelled
46039,25301,231,4,2025-11-13,Shipped
46040,54767,436,5,2025-12-17,Shipped
46041,26064,444,4,2025-05-18,Pending
46042,32548,347,5,2025-08-15,Cancelled
46043,60917,227,5,2025-11-24,Shipped
46044,26663,294,4,2025-07-26,Shipped
46045,77662,201,2,2026-02-11,Shipped
46046,62265,485,2,2025-08-04,Cancelled
46047,54838,261,1,2025-08-19,Cancelled
46048,88527,416,2,2025-07-05,Cancelled
46049,76085,434,4,2025-05-12,Cancelled
46050,87616,430,4,2025-08-09,Shipped
46051,51909,488,3,2025-11-05,Shipped
46052,59192,281,1,2025-08-30,Cancelled
46053,63227,194,3,2026-01-11,Shipped
46054,30277,310,1,2025-07-27,Cancelled
46055,94550,14,4,2025-12-15,Cancelled
46056,43578,181,1,2025-09-25,Pending
46057,15207,463,2,2026-03-14,Shipped
46058,86824,377,4,2026-01-03,Cancelled
46059,17554,246,1,2025-06-17,Cancelled
46060,52681,430,2,2025-08-20,Pending
46061,62096,110,4,2026-01-14,Cancelled
46062,17385,310,1,2026-01-07,Shipped
46063,92667,34,2,2025-12-27,Pending
46064,19171,102,4,2026-02-10,Shipped
46065,6960,483,5,2025-08-23,Cancelled
46066,69333,42,1,2025-06-01,Shipped
46067,56641,415,5,2025-08-13,Cancelled
46068,51968,84,2,2025-11-06,Pending
46069,36436,333,1,2025-06-28,Cancelled
46070,78184,126,1,2026-03-22,Shipped
46071,3214,130,3,2025-04-12,Cancelled
46072,4791,487,1,2026-01-04,Cancelled
46073,29762,331,4,2025-05-07,Cancelled
46074,47772,100,4,2026-03-03,Cancelled
46075,40037,51,3,2025-09-16,Cancelled
46076,77820,31,2,2025-07-16,Shipped
46077,15818,16,1,2025-05-21,Pending
46078,76120,473,5,2025-08-05,Pending
46079,2229,435,1,2025-09-04,Cancelled
46080,36151,373,2,2025-07-10,Pending
46081,4077,60,3,2026-03-02,Pending
46082,45774,357,3,2025-06-08,Shipped
